Date,Tweets,clean_tweets,sentiment
6/21/2012,@rohit_amplifies: If you are present at #OOW17 then you should try your hand at the DM Magnet challenge at @Infosys @Panaya booth 1602 h\xc3\xa2\xe2\x82\xac\xc2\xa6,: If you are present at then you should try your hand at the DM Magnet challenge at booth h\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
6/22/2012,.@Infosys gives you the chance to win a wireless travel keyboard at both 1602 at #OOW17. What are you waiting for? https://t.co/w0p4q3x8BG,. gives you the chance to win a wireless travel keyboard at both at . What are you waiting for ?,0.9
6/25/2012,If you are present at #OOW17 then you should try your hand at the DM Magnet challenge at @Infosys @Panaya booth 1602 https://t.co/NvRGK4L2nH,If you are present at then you should try your hand at the DM Magnet challenge at booth,0.5
6/26/2012,@askGSTech Sir any video tutorials prepared regarding filling of Tran 1.???@GST_Council @adhia03 @Infosys,Sir any video tutorials prepared regarding filling of Tran . ? ? ?,0.5
6/27/2012,Explore the @Infosys #VR experience at #OOW17 for your chance to win a wireless travel keyboard! #InfosysAtOOW https://t.co/6yziRR1atK,Explore the experience at for your chance to win a wireless travel keyboard !,1.0
6/28/2012,@Infosys: How can #travel and leisure industry bank on #IoT and apps to make travel personalized &amp; enjoyable? https://t.co/eTumIv7zfW #I\xc3\xa2\xe2\x82\xac\xc2\xa6,: How can and leisure industry bank on and apps to make travel personalized & amp ; enjoyable ? \xc3\xa2\xe2\x82\xac\xc2\xa6,0.75
6/29/2012,@BankoftheWest in major tech #modernisation @Infosys @Finacle \xc3\x82\xc2\xbb #BankingTechnology https://t.co/2ZeelmY7E1,in major tech \xc3\x82\xc2\xbb,0.53125
2/7/2012,We're ready for the show floor to open here at #OOW17! Meet our experts at booth 1602. #InfosysAtOOW\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/kKVxLXuugW,We 're ready for the show floor to open here at ! Meet our experts at booth . \xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
3/7/2012,Planning to order food online? Infosys #Automation Platform may have a hand in serving you. Learn more https://t.co/haKxj0R37H,Planning to order food online ? Infosys Platform may have a hand in serving you . Learn more,0.75
5/7/2012,@BloombergQuint: #BQLive Hot Money | What's the outlook for Sun Pharma Infosys GAIL Cyient &amp; Titan? Tune in to find out. https://t.co\xc3\xa2\xe2\x82\xac\xc2\xa6,: Hot Money | What 's the outlook for Sun Pharma Infosys GAIL Cyient & amp ; Titan ? Tune in to find out .,0.625
6/7/2012,@InfosysEvents: #InfosysAtOOW: Ready for the #digitaltransformation storm? Know more at booth 1602! https://t.co/dKp9xFWJ9e #InfosysAtOO\xc3\xa2\xe2\x82\xac\xc2\xa6,: : Ready for the storm ? Know more at booth ! \xc3\xa2\xe2\x82\xac\xc2\xa6,0.70625
9/7/2012,Infosys Accelerates Private Cloud Adoption with Micro Focus SUSE Openstack Solution https://t.co/t06SWP48Iy,Infosys Accelerates Private Cloud Adoption with Micro Focus SUSE Openstack Solution,0.5
10/7/2012,#InfosysAtOOW: Ready for the #digitaltransformation storm? Know more at booth 1602! https://t.co/dKp9xFWJ9e\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/L6ANRleE9x,: Ready for the storm ? Know more at booth !,0.70625
11/7/2012,Planning to order food online? Infosys #Automation Platform may have a hand in serving you. Learn more https://t.co/9Gx4FyM0Rb,Planning to order food online ? Infosys Platform may have a hand in serving you . Learn more,0.75
12/7/2012,Infosys #Automation Platform helps food service industry from web ordering to warehouse management to order https://t.co/P8NSNnKSac,Infosys Platform helps food service industry from web ordering to warehouse management to order,0.5
7/13/2012,Boston Common Asset Management LLC Sells 3775 Shares of Infosys Limited $INFY https://t.co/Z90v0W5rrL,Boston Common Asset Management LLC Sells Shares of Infosys Limited $ INFY,0.40714285714285714
7/16/2012,Reviewing Infosys Limited $INFY &amp; Science Applications International Corporation $SAIC https://t.co/WtyF1DHcKw,Reviewing Infosys Limited $ INFY & amp ; Science Applications International Corporation $ SAIC,0.48214285714285715
7/17/2012,@Deishma: Infosys trading at $14.62. Likely to open Gap @ 920 if stays so by close ! https://t.co/aS6siVZspW,: Infosys trading at $ 14.62 . Likely to open Gap if stays so by close !,0.5
7/18/2012,@sajeev1112 @Ananth_Krishna_ @ChandrusWeb news says Infosys has done it for Hindi.  I assume it's the core banking\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/wMmZp6NSzI,news says Infosys has done it for Hindi . I assume it 's the core banking\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
7/19/2012,Process Specialist https://t.co/hl26T9qdj9 Infosys\n Location : Mysore KA IN\nCompany: iBPO Job ID/Ref Code: Inf_... https://t.co/f2EKgzItMA,Process Specialist Infosys\n Location : Mysore KA IN\nCompany : iBPO Job ID/Ref Code : Inf_ ...,0.5
7/20/2012,@nanjappa_bs: Milestone celebrations @Infosys ! A big thank you to Infoscions and their families for a lifetime of contributions #ProudI\xc3\xa2\xe2\x82\xac\xc2\xa6,: Milestone celebrations ! A big thank you to Infoscions and their families for a lifetime of contributions \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
7/23/2012,@MinIT_Telangana \nThere should be branches of all IT companies like Infosys TCS etc in all district head quarters.\nAnd provide jobs,\nThere should be branches of all IT companies like Infosys TCS etc in all district head quarters.\nAnd provide jobs,0.5
7/24/2012,Infosys trading at $14.62. Likely to open Gap @ 920 if stays so by close ! https://t.co/aS6siVZspW,Infosys trading at $ 14.62 . Likely to open Gap if stays so by close !,0.5
7/25/2012,@Indiana_EDC: Thanks to companies like @salesforce @Infosys @Emarsys @emplify &amp; more who have helped shape #IN's growing reputation a\xc3\xa2\xe2\x82\xac\xc2\xa6,: Thanks to companies like & amp ; more who have helped shape 's growing reputation a\xc3\xa2\xe2\x82\xac\xc2\xa6,0.675
7/26/2012,INFY 14.54 Infosys Ltd $INFY Std Dev +2.55. INFY Trading at 14.54 Day High 14.56 &amp; Day Low 14.29 Change -0.05  https://t.co/4ub1N5Tvff,INFY Infosys Ltd $ INFY Std Dev +2.55 . INFY Trading at Day High & amp ; Day Low Change,0.54
7/27/2012,Thanks to companies like @salesforce @Infosys @Emarsys @emplify &amp; more who have helped shape #IN's growing reput\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/I7ql4dxK3x,Thanks to companies like & amp ; more who have helped shape 's growing reput\xc3\xa2\xe2\x82\xac\xc2\xa6,0.675
7/30/2012,Indian Vendors need to look to DXC to understand their future. https://t.co/s0J3HsLVyz \xc3\xa2\xe2\x82\xac\xc2\xa6 #india @offshore #HCL #TCS #Wipro #infosys #DXC,Indian Vendors need to look to DXC to understand their future . \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
7/31/2012,@Infosys: Planning to order food online? Infosys #Automation Platform may have a hand in serving you. Learn more https://t.co/VUj3Pluhd8,: Planning to order food online ? Infosys Platform may have a hand in serving you . Learn more,0.75
1/8/2012,M&amp;T Bank Corp Buys 590 Shares of Infosys Limited $INFY https://t.co/D7AWCdXLcv,M & amp ; T Bank Corp Buys Shares of Infosys Limited $ INFY,0.4642857142857143
2/8/2012,M&amp;T Bank Corp Buys 590 Shares of Infosys Limited $INFY https://t.co/SN8GcoHrVf,M & amp ; T Bank Corp Buys Shares of Infosys Limited $ INFY,0.4642857142857143
3/8/2012,M&amp;T Bank Corp Buys 590 Shares of Infosys Limited $INFY https://t.co/OA7WD88RDT,M & amp ; T Bank Corp Buys Shares of Infosys Limited $ INFY,0.4642857142857143
6/8/2012,@srvsofficial @askGSTech (4/nSo I like Modi and GST too but we must criticize how GSTN and @Infosys have created this most imported portal.,( 4/nSo I like Modi and GST too but we must criticize how GSTN and have created this most imported portal .,0.75
7/8/2012,exactly...when will Mr Infosys @KhiladiRulez realise this https://t.co/jK26dmVCA1,exactly ... when will Mr Infosys realise this,0.625
8/8/2012,Applied for my PF in June. Company says PF department not accept forms due to reconciliation. Please help @santoshgangwar @Infosys_BPO,Applied for my PF in June . Company says PF department not accept forms due to reconciliation . Please help,0.4375
9/8/2012,"What is ""computer science""? https://t.co/NehjgrI6FG via @Infosys w/ Alan Kay presenting ""Rethinking CS Education""\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/30LAjtPVAI",What is `` computer science '' ? via w/ Alan Kay presenting `` Rethinking CS Education '' \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
10/8/2012,Planning to order food online? Infosys #Automation Platform may have a hand in serving you. Learn more https://t.co/VUj3Pluhd8,Planning to order food online ? Infosys Platform may have a hand in serving you . Learn more,0.75
8/13/2012,Infosys Limited $INFY Shares Sold by Lazard Asset Management LLC https://t.co/pp8cAG4gV3,Infosys Limited $ INFY Shares Sold by Lazard Asset Management LLC,0.4642857142857143
8/14/2012,US-based @BankoftheWest undergoes digital overhaul with the integration of @Infosys' Finacle more on\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/B86i9mEOk3,US-based undergoes digital overhaul with the integration of ' Finacle more on\xc3\xa2\xe2\x82\xac\xc2\xa6,0.625
8/15/2012,Cyber threat to payment industry demands multi-layer defence\nhttps://t.co/3lgNSf1C6N #CyberSecurity #Security #payments #infosec #infosys,Cyber threat to payment industry demands multi-layer defence\n,0.5
8/16/2012,@Ncherukupalli: How to make #innovation mainstream in large companies? Infosys #ZeroDistance helps answer this #InfosysInsights https://\xc3\xa2\xe2\x82\xac\xc2\xa6,: How to make mainstream in large companies ? Infosys helps answer this,0.6071428571428571
8/17/2012,@Ncherukupalli: Visit Infosys powered #AI &amp; #Automation Central to discover the best of content on AI &amp; automation https://t.co/T2qQ8ROg\xc3\xa2\xe2\x82\xac\xc2\xa6,: Visit Infosys powered & amp ; Central to discover the best of content on AI & amp ; automation,0.75
8/20/2012,Visit Infosys powered #AI &amp; #Automation Central to discover the best of content on AI &amp; automation https://t.co/T2qQ8ROg6t,Visit Infosys powered & amp ; Central to discover the best of content on AI & amp ; automation,0.75
8/21/2012,How to make #innovation mainstream in large companies? Infosys #ZeroDistance helps answer this #InfosysInsights https://t.co/QdvX0qWxmO,How to make mainstream in large companies ? Infosys helps answer this,0.6071428571428571
8/22/2012,Baillie Gifford &amp; Company Has Trimmed Infosys LTD Adr (INFY Position; Ansys Has\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/hzvUmqzMjw https://t.co/fbKP6MSgNU,Baillie Gifford & amp ; Company Has Trimmed Infosys LTD Adr ( INFY Position ; Ansys Has\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
8/23/2012,@kbsconsultants: Failure of GST Network 2 accept returns is the cause 4 lower tax collections.Proves that #Infosys is incompetent n shou\xc3\xa2\xe2\x82\xac\xc2\xa6,: Failure of GST Network accept returns is the cause lower tax collections.Proves that is incompetent n shou\xc3\xa2\xe2\x82\xac\xc2\xa6,0.3333333333333333
8/24/2012,@WMBtweets: India's leading companies including @Infosys @TataMotors @MahindraRise @DalmiaBharat + @Wipro are taking action #RE100 @CDP\xc3\xa2\xe2\x82\xac\xc2\xa6,: India 's leading companies including + are taking action \xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
8/27/2012,Infosys friday..... wearing pyjamas to office... justlikethat,Infosys friday ... .. wearing pyjamas to office ... justlikethat,0.5
8/28/2012,Indranil Mukherjee VP &amp; Head \xc3\xa2\xe2\x82\xac\xe2\x80\x9c @Oracle Practice @Infosys. will be present at booth 1602 at #OOW17 to meet you! https://t.co/2GlSpOVkQ7,Indranil Mukherjee VP & amp ; Head \xc3\xa2\xe2\x82\xac\xe2\x80\x9c Practice . will be present at booth at to meet you !,0.5
8/29/2012,.@Oracle solutions coupled with next-gen tech fetch best biz results. Know more about @Infosys solutions at #OOW17 https://t.co/20P135YIr7,. solutions coupled with next-gen tech fetch best biz results . Know more about solutions at,0.875
8/30/2012,@LondonTech_: ADHamilton91: I'll be chatting to Infosys Misys Temenos D+H and Taskize today at #Sibos - let me know if you have an\xc3\xa2\xe2\x82\xac\xc2\xa6,: ADHamilton91 : I 'll be chatting to Infosys Misys Temenos D+H and Taskize today at - let me know if you have an\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
8/31/2012,#businesses some time needs new #ceo for #Resurrection #revitalization rather then #development #uber #ford #infosys.https://t.co/MbaVQRfInh,some time needs new for rather then .,0.5681818181818181
4/9/2012,Just for a little while... #infosysconsulting (@ Infosys Consulting in Central Hong Kong https://t.co/8pFcPefCAr https://t.co/q8uEnVTDOD,Just for a little while ... ( Infosys Consulting in Central Hong Kong,0.453125
5/9/2012,"@ManishTewari @drajoykumar @RajivKumar1 Sir As per @Infosys_nmurthy  ""While we all Trust God rest of us have to bring data to the table.""",Sir As per `` While we all Trust God rest of us have to bring data to the table . '',0.5
6/9/2012,tangina pagod infosys and it\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s not even done yet ?,tangina pagod infosys and it\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s not even done yet ?,0.5
7/9/2012,ShoInterest in Infosys Limited $INFY Decreases By 4.9% https://t.co/zuBfG8JNa3,ShoInterest in Infosys Limited $ INFY Decreases By %,0.4642857142857143
10/9/2012,ShoInterest in Infosys Limited $INFY Decreases By 4.9% https://t.co/XIcVvD0C3y,ShoInterest in Infosys Limited $ INFY Decreases By %,0.4642857142857143
11/9/2012,ShoInterest in Infosys Limited $INFY Decreases By 4.9% https://t.co/1RWGC4nnW4,ShoInterest in Infosys Limited $ INFY Decreases By %,0.4642857142857143
12/9/2012,@_SocialStory: #Infosys signs an MoU with #IISc Bangalore for 5 cr to improve research on infectious diseases https://t.co/l7fNOsuAiU h\xc3\xa2\xe2\x82\xac\xc2\xa6,: signs an MoU with Bangalore for cr to improve research on infectious diseases h\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
9/13/2012,#3Dprinting is making a dent in niche areas but not across traditional #mfg. Good @Infosys article https://t.co/EAPqKh3X46,is making a dent in niche areas but not across traditional . Good article,0.675
9/14/2012,@askGSTech @GST_Council @adhia03 @Rishikova Sir Infosys person at seva Kendra chennai was unable to resolve our iss\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/NDBXLKsZ4r,Sir Infosys person at seva Kendra chennai was unable to resolve our iss\xc3\xa2\xe2\x82\xac\xc2\xa6,0.25
9/17/2012,#Infosys signs an MoU with #IISc Bangalore for 5 cr to improve research on infectious diseases\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/2R9syzm558,signs an MoU with Bangalore for cr to improve research on infectious diseases\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
9/18/2012,@loosebool it not show incompetence of Infosys rather than the govt?,it not show incompetence of Infosys rather than the govt ?,0.5
9/19/2012,Spot Offer For Infosys BPO In The Whitehorse Call Nisha@9342431049 https://t.co/DedDQnn2Rk,Spot Offer For Infosys BPO In The Whitehorse Call Nisha,0.5
9/20/2012,@loosebool The GSTN network developed and built by Infosys. They were given contract in Sept 2015 and had said they\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/v6moNiAXl4,The GSTN network developed and built by Infosys . They were given contract in Sept and had said they\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
9/21/2012,@kishamarietan: Failed my infosys hands-on exam today ? milktea please ?,: Failed my infosys hands-on exam today ? milktea please ?,0.25
9/24/2012,@hpccsystems Community Day started and nobody can stop it! #HPCCSummit Thanks @Cognizant @Infosys @DatumSoftware fo\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/DfXTKcpPLF,Community Day started and nobody can stop it ! Thanks fo\xc3\xa2\xe2\x82\xac\xc2\xa6,0.6
9/25/2012,I just did the #HourOfCode - check it out! (Thanks @infosys for supporting @codeorg https://t.co/DHJ6NFEnHr,I just did the - check it out ! ( Thanks for supporting,0.6125
9/26/2012,#Infosys bags deal from KONE to set up Helsinki design centre https://t.co/XRHY7rqZwA https://t.co/ubwJn8fPWP,bags deal from KONE to set up Helsinki design centre,0.5
9/27/2012,@SHALAKHANDI How invoice matching will work? \nWhat about refund?\nAbove all what about shitty Infosys\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s GSTN?,How invoice matching will work ? \nWhat about refund ? \nAbove all what about shitty Infosys\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s GSTN ?,0.5
9/28/2012,KONE Selects Infosys to suppoits IT\xc3\x82\xc2\xa0Transformation https://t.co/CmvfIero50,KONE Selects Infosys to suppoits IT\xc3\x82\xc2\xa0Transformation,0.5
1/10/2012,Failed my infosys hands-on exam today ? milktea please ?,Failed my infosys hands-on exam today ? milktea please ?,0.25
2/10/2012,Infosys bags deal from KONE to set up Helsinki design centre - Economic Times: Economic Times Infosys bags deal\xc3\xa2\xe2\x82\xac\xc2\xa6 #design #news #today,Infosys bags deal from KONE to set up Helsinki design centre - Economic Times : Economic Times Infosys bags deal\xc3\xa2\xe2\x82\xac\xc2\xa6,0.6
3/10/2012,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/cM0OJxImP5 #Economics https://t.co/yDVxM81bVz,Infosys bags deal from KONE to set up Helsinki design centre,0.5
4/10/2012,Infosys bags contract from KONE to set up Helsinki design centre https://t.co/27CWAqdKiX,Infosys bags contract from KONE to set up Helsinki design centre,0.5
5/10/2012,@bsindia: .@Infosys bags contract from KONE to set up Helsinki design centre https://t.co/2TvOuGcb0l https://t.co/ETXkAMjLsf,: . bags contract from KONE to set up Helsinki design centre,0.5
8/10/2012,KONE selects @Infosys to suppoits IT Transformation. Infosys to establish Design &amp; Innovation Center in Helsinki https://t.co/p9dZII3VJY,KONE selects to suppoits IT Transformation . Infosys to establish Design & amp ; Innovation Center in Helsinki,0.45
9/10/2012,.@Infosys bags contract from KONE to set up Helsinki design centre https://t.co/2TvOuGcb0l https://t.co/ETXkAMjLsf,. bags contract from KONE to set up Helsinki design centre,0.5
